Id,Names,Indications,Counter-Indications
/drug/id/1951,"['Cardase (Pharmacia & Upjohn)', 'Ethamide (Allergan)', 'Glaucotensil', 'Redupresin']","['Glaucoma', 'duodenal ulcers', 'may be used as a diuretic in the treatment of epileptic seizures']","['Amphotericin B', 'Corticosteroids', 'Lithium', 'Procainamide', 'Quinidine']"
/drug/id/2065,"['Coaxil', 'Stablon (Servier)', 'Tatinol']",['Depression'],['Tramadol']
/drug/id/1062,"['Avan', 'Catena (Santhera)', 'Mnesis (Takeda)']","[""Alzheimer\\'s dementia"", 'cardiovascular disease', 'cerebrovascular disease', 'demyelination', 'depression', ""Friedreich\\'s ataxia"", 'improving memory', ""Leber\\'s hereditary optic neuropathy""]",['None known']
/drug/id/379,"['Sklice (Sanofi Pasteur)', 'Soolantra (Galderma)', 'Stromectol (Merck)']",['Various infections caused by susceptible helmintic organisms'],"['Alprazolam', 'Barbiturates', 'Benzodiazepines', 'Diazepam', 'Midazolam', 'Valproic Acid']"
/drug/id/713,['Parnate (Concordia)'],['Depression'],"['Amitriptyline', 'Amoxapine', 'Amphetamines', 'Bupropion', 'Citalopram', 'Clomipramine', 'Cyproheptadine', 'Desipramine', 'Dextroamphetamine', 'Dextromethorphan', 'Diethylpropion', 'Dopamine', 'Doxepin', 'Entacapone', 'Ephedrine', 'Epinephrine', 'Fluoxetine', 'Fluvoxamine', 'Imipramine', 'Levodopa', 'Mazindol', 'Meperidine', 'Methamphetamine', 'Nefazodone', 'Nortriptyline', 'Paroxetine Hydrochloride', 'Phendimetrazine', 'Phentermine', 'Phenylephrine', 'Phenylpropanolamine', 'Pizotifen', 'Protriptyline', 'Pseudoephedrine', 'Rizatriptan', 'Sertraline', 'Sibutramine', 'Sumatriptan', 'Sympathomimetics', 'Tramadol', 'Tricyclic antidepressants', 'Trimipramine', 'Tryptophan', 'Tyramine-containing foods', 'Venlafaxine', 'Zolmitriptan']"
/drug/id/40,"['Amyl Nitrite', 'Nitrit']",['Angina pectoris'],"['Furosemide', 'Sildenafil', 'Tadalafil', 'Vardenafil']"
/drug/id/4548,['Xermelo (Lexicon)'],['Carcinoid syndrome diarrhea in combination with somatostatin analog (SSA) therapy for adults inadequately controlled by SSA therapy'],['CYP3A4 substrates']
/drug/id/361,"['Humalog', 'Huminsulin', 'Humulin (Lilly)', 'Iletin Lente (Lilly)', 'Insuman', 'Monotard', 'Novolin R (Novo Nordisk)', 'Velosulin (Novo Nordisk)', 'Velosuline Humaine']",['Diabetes'],"['Acebutolol', 'Alcohol', 'Captopril', 'Cilazapril', 'Ciprofloxacin', 'Dimercaprol', 'Enalapril', 'Ethanolamine', 'Eucalyptus', 'Fosinopril', 'Gemifloxacin', 'Guanethidine', 'Hydrocortisone', 'Lanreotide', 'Levofloxacin', 'Lisinopril', 'Moxifloxacin', 'Nifedipine', 'Ofloxacin', 'Pegvisomant', 'Pioglitazone', 'Propranolol', 'Quinapril', 'Ramipril', 'Sermorelin', 'Sotalol', 'Trandolapril', 'Vidarabine', 'Zofenopril']"
/drug/id/803,"['Colazal (Salix)', 'Colazide (Almirall)']",['Mild to moderately active ulcerative colitis'],"['Azathioprine', 'Cardiac glycosides', 'Folic Acid', 'Heparin', 'Low molecular weight heparins', 'Mercaptopurine', 'Thiopurine analogs', 'Varicella virus-containing vaccines']"
/drug/id/3185,['Sirturo (Janssen)'],['Pulmonary multi-drug resistant tuberculosis'],"['Ketoconazole', 'Rifabutin', 'Rifampin', 'Rifapentine', 'Strong CYP3A4 inducers or inhibitors']"
/drug/id/390,['Xalatan (Pfizer)'],['Reduction of elevated intraocular pressure in open angle glaucoma or ocular hypertension'],['Thimerosal']
/drug/id/153,"['Apo-Cimetidine', 'Azucimet', 'Blocan', 'Cimedine', 'Cimehexal', 'Ciuk', 'Dyspamet', 'Novocimetine', 'Nu-Cimet', 'Peptol', 'Stomedine', 'Tagamet (GSK)', 'Ulcedine', 'Zymerol']",['Duodenal ulcer'],"['Acenocoumarol', 'Alfuzosin', 'Aminophylline', 'Amiodarone', 'Amitriptyline', 'Anisindione', 'Anticoagulants', 'Buprenorphine', 'Butorphanol', 'Caffeine', 'Carmustine', 'Citalopram', 'Clobazam', 'Clopidogrel', 'Clozapine', 'Cocoa', 'Delavirdine', 'Dicumarol', 'Dofetilide', 'Duloxetine', 'Dutasteride', 'Epirubicin', 'Eszopiclone', 'Fentanyl', 'Ferrous Sulfate', 'Floxuridine', 'Fluorouracil', 'Galantamine', 'Gliclazide', 'Hydromorphone', 'Itraconazole', 'Ketoconazole', 'Labetalol', 'Levomepromazine', 'Lidocaine', 'Lomustine', 'Meptazinol', 'Metformin', 'Metronidazole', 'Midazolam', 'Mizolastine', 'Moclobemide', 'Morphine', 'Narcotic analgesics', 'Neratinib', 'Oxprenolol', 'Oxtriphylline', 'Oxycodone', 'Oxymorphone', 'Pentazocine', 'Phenytoin', 'Pimecrolimus', 'Posaconazole', 'Prednisone', 'Propranolol', 'Quinine', 'Rilpivirine', 'Risperidone', 'Roflumilast', 'Sertindole', 'Sildenafil', 'Sufentanil', 'Tamsulosin', 'Terbinafine', 'Thalidomide', 'Tolazoline', 'Warfarin', 'Xanthines', 'Zaleplon', 'Zofenopril', 'Zolmitriptan', 'Zolpidem']"
/drug/id/75,['Targretin (Eisai)'],"['Cutaneous T-cell lymphoma', 'mycosis fungoides']","['Acitretin', 'Atorvastatin', 'Beta-Carotene', 'Carboplatin', 'Conivaptan', 'Dexamethasone', 'Dong Quai', 'Gemfibrozil', 'Grapefruit Juice', 'Isotretinoin', 'Oral Contraceptives', 'Paclitaxel', 'Saxagliptin', ""St John\\'s Wort"", 'Tamoxifen', 'Tetracyclines', 'Tretinoin', 'Vitamin A']"
/drug/id/2205,['Feraheme (AMG Pharma)'],['Iron deficiency anemia in adults with chronic kidney disease'],['None known']
/drug/id/1113,['Fosrenol (Shire)'],['Hyperphosphatemia in end-stage renal disease'],"['Chloroquine', 'Ciprofloxacin', 'Hydroxychloroquine', 'Ketoconazole', 'Levofloxacin', 'Levothyroxine', 'Moxifloxacin', 'Norfloxacin', 'Ofloxacin', 'Quinolones']"
/drug/id/4117,['Portrazza (Lilly)'],['Metastatic squamous non-small cell lung cancer (in combination with cisplatin and gemcitabine)'],['None known']
/drug/id/152,['Pletal (Otsuka)'],"['Peripheral vascular disease', 'intermittent claudication']","['Anagrelide', 'Anticoagulants', 'Antifungals', 'Antiplatelet agents', 'Clarithromycin', 'Collagenase', 'Conivaptan', 'CYP2C19 inhibitors', 'CYP3A4 inducers or inhibitors', 'Dasatinib', 'Deferasirox', 'Diltiazem', 'Drotrecogin Alfa', 'Erythromycin', 'Esomeprazole', 'Fondaparinux', 'Glucosamine', 'Grapefruit Juice', 'High-fat foods', 'Ibritumomab', 'Itraconazole', 'Ketoconazole', 'Macrolide antibiotics', 'NSAIDs', 'Omeprazole', 'PEG-Interferon', 'Pentosan', 'Pentoxifylline', 'Prostacyclin analogues', 'Salicylates', ""St John\\'s Wort"", 'Telithromycin', 'Thrombolytic agents', 'Tositumomab & Iodine', 'Voriconazole']"
/drug/id/2235,['Gastromark (Mallinckrodt)'],['In adults for magnetic resonance imaging (MRI) of the bowel (oral use only)'],['None known']
/drug/id/1424,['Multaq (Sanofi-Aventis)'],['Atrial fibrillation and atrial flutter'],"['Amiodarone', 'Amitriptyline', 'Amoxapine', 'Antiarrhythmics', 'Antipsychotics prolonging QT interval', 'Arsenic', 'Atorvastatin', 'Beta blockers', 'Bupivacaine', 'Calcium channel blockers', 'Carbamazepine', 'Citalopram', 'Clarithromycin', 'Conivaptan', 'Coumarins', 'Cyclosporine', 'CYP3A inducers', 'Dabigatran', 'Darunavir', 'Dasabuvir/Ombitasvir/Paritaprevir/Ritonavir', 'Dasatinib', 'Degarelix', 'Delavirdine', 'Digoxin', 'Diltiazem', 'Disopyramide', 'Dolasetron', 'Efavirenz', 'Erythromycin', 'Fingolimod', 'Grapefruit Juice', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Levobupivacaine', 'Levofloxacin', 'Levomepromazine', 'Metoprolol', 'Moxifloxacin', 'Nefazodone', 'Neratinib', 'Nifedipine', 'Ombitasvir/Paritaprevir/Ritonavir', 'Oxcarbazepine', 'Pazopanib', 'Phenindione', 'Phenobarbital', 'Phenothiazines', 'Phenytoin', 'Posaconazole', 'Prilocaine', 'Propranolol', 'Rifampin', 'Rifapentine', 'Ritonavir', 'Ropivacaine', 'Rosuvastatin', 'Saquinavir', 'Simvastatin', 'Sirolimus', 'Sotalol', ""St John\\'s Wort"", 'Statins', 'Tacrolimus', 'Telavancin', 'Telithromycin', 'Tricyclic antidepressants', 'Venetoclax', 'Verapamil', 'Voriconazole', 'Vorinostat', 'Warfarin', 'Ziprasidone']"
/drug/id/924,"['Antilirium', 'Isopto Eserine']",['Miotic in glaucoma treatment; reverses toxic CNS effects caused by anticholinergic drugs'],"['Bethanechol', 'Corticosteroids', 'Galantamine', 'Methacholine', 'Succinylcholine']"
/drug/id/169,"['Barclyd', 'Catapres (Boehringer Ingelheim)', 'Catapresan', 'Daipres', 'Dixarit', 'Duraclon', 'Haemiton', 'Nexiclon', 'Nu-Clonidine', 'Sulmidine']",['Hypertension'],"['Acebutolol', 'Alfuzosin', 'Amitriptyline', 'Amoxapine', 'Atenolol', 'Betaxolol', 'Captopril', 'Carteolol', 'Cilazapril', 'Clomipramine', 'Desipramine', 'Dexmethylphenidate', 'Diclofenac', 'Doxepin', 'Enalapril', 'Esmolol', 'Fosinopril', 'Imipramine', 'Insulin Aspart', 'Insulin Degludec', 'Insulin Detemir', 'Insulin Glargine', 'Insulin Glulisine', 'Irbesartan', 'Levodopa', 'Levomepromazine', 'Lisinopril', 'Meloxicam', 'Metoprolol', 'Milnacipran', 'Nadolol', 'Nebivolol', 'Nortriptyline', 'Olmesartan', 'Oxprenolol', 'Penbutolol', 'Pericyazine', 'Pindolol', 'Propranolol', 'Protriptyline', 'Quinapril', 'Ramipril', 'Sotalol', 'Sulpiride', 'Timolol', 'Trandolapril', 'Triamcinolone', 'Tricyclic antidepressants', 'Trimipramine', 'Verapamil']"
/drug/id/2777,['Kalydeco (Vertex)'],"['Cystic fibrosis in patients aged 6 years and older who have a ', 'G551D', ' mutation in the ', 'CFTR', ' gene']","['CYP3A inducers or inhibitors', 'Fluconazole', 'Grapefruit Juice', 'Ketoconazole', 'Rifampin', ""St John\\'s Wort""]"
/drug/id/1396,['Iomeron (Bracco)'],['X-ray contrast medium '],"['Corticosteroids', 'Vasopressors']"
/drug/id/1132,"['Ventavis (Schering, Cotherix)']","['Pulmonary arterial hypertension', 'peripheral neuropathy']","['Anticoagulants', 'Aspirin', 'Clopidogrel', 'Coumarins', 'Diclofenac', 'Enoxaparin', 'Eptifibatide', 'Heparin', 'Meloxicam', 'NSAIDs', 'Phenindione', 'Tinzaparin', 'Tirofiban']"
/drug/id/873,['GenESA (Sicor)'],['Diagnostic aid for coronary artery disease'],"['Abacavir', 'Clidinium', 'Clomipramine', 'Desipramine', 'Dicyclomine', 'Digoxin', 'Doxepin', 'Flavoxate', 'Glycopyrrolate', 'Hyoscyamine', 'Imipramine', 'Mepenzolate', 'Methantheline', 'Nortriptyline', 'Oxybutynin', 'Procyclidine', 'Propantheline', 'Protriptyline', 'Scopolamine', 'Trihexyphenidyl', 'Trimipramine']"
/drug/id/3407,['Luzu (Medicis)'],"['Interdigital tinea pedis', 'tinea cruris', 'and tinea corporis caused by the organisms ', 'Trichophyton rubrum', ' and ', 'Epidermophyton floccosum']",['None known']
/drug/id/192,"['Ac-De', 'Cosmegen (Merck)', 'Cosmegen Lyovac', 'Lyovac']","['Melanomas', 'sarcomas']",['Aldesleukin']
/drug/id/2998,['Kyprolis (Onyx)'],['Multiple myeloma'],['None known']
/drug/id/3937,['Praluent (Regeneron)'],['Adjunct to diet and statin therapy in hypercholesterolemia or clinical atherosclerotic cardiovascular disease where additional lowering of low density lipoprotein cholesterol is required'],['None known']
/drug/id/1390,"['Eovist  (Bayer)', 'Primovist (Bayer)']",['Magnetic resonance imaging (MRI) of the liver'],"['Anionic drugs', 'Rifampin']"
/drug/id/562,"['Frenal', 'Neurap', 'Orap (Teva)', 'Pimodac']","['Tourette\\xe2\\x80\\x99s syndrome', 'schizophrenia']","['Amitriptyline', 'Amoxapine', 'Amphetamines', 'Amprenavir', 'Aprepitant', 'Arsenic', 'Artemether/Lumefantrine', 'Astemizole', 'Atazanavir', 'Azithromycin', 'Azole antifungals', 'Boceprevir', 'Ceritinib', 'Citalopram', 'Clarithromycin', 'Crizotinib', 'Darunavir', 'Dasabuvir/Ombitasvir/Paritaprevir/Ritonavir', 'Dasatinib', 'Degarelix', 'Delavirdine', 'Dirithromycin', 'Dolasetron', 'Droperidol', 'Efavirenz', 'Eluxadoline', 'Enzalutamide', 'Erythromycin', 'Fluoxetine', 'Fosamprenavir', 'Grapefruit Juice', 'Imatinib', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Letermovir', 'Levofloxacin', 'Levomepromazine', 'Lopinavir', 'Lurasidone', 'Methylphenidate', 'Mifepristone', 'Moxifloxacin', 'Nefazodone', 'Nelfinavir', 'Nilotinib', 'Ombitasvir/Paritaprevir/Ritonavir', 'Paroxetine Hydrochloride', 'Pazopanib', 'Pemoline', 'Phenothiazines', 'Posaconazole', 'Protease inhibitors', 'Quinidine', 'Quinine', 'Ribociclib', 'Ritonavir', 'Saquinavir', 'Sertraline', 'Sotalol', 'Sparfloxacin', 'Sulpiride', 'Telaprevir', 'Telavancin', 'Telithromycin', 'Thioridazine', 'Tipranavir', 'Tricyclic antidepressants', 'Trifluoperazine', 'Troleandomycin', 'Vandetanib', 'Voriconazole', 'Vorinostat', 'Zileuton', 'Ziprasidone']"
/drug/id/1177,['Photofrin (Pinnacle)'],['Esophageal (and other) cancers; Barrett\\xe2\\x80\\x99s esophagus'],['None known']
/drug/id/308,"['Foscavir (AstraZeneca)', 'Foscovir']",['Cytomegalovirus retinitis in patients with AIDS'],"['Adefovir', 'Cyclosporine', 'Pentamidine']"
/drug/id/211,"['Eudimine', 'Hyperstat (Schering)', 'Proglicem', 'Proglycem', 'Sefulken']","['Hypoglycemia', 'hypertension']","['Acarbose', 'Acebutolol', 'Alfuzosin', 'Benazepril', 'Captopril', 'Cilazapril', 'Clevidipine', 'Cyclopenthiazide', 'Diclofenac', 'Enalapril', 'Fosinopril', 'Irbesartan', 'Levodopa', 'Levomepromazine', 'Lisinopril', 'Meloxicam', 'Metformin', 'Olmesartan', 'Phenytoin', 'Quinapril', 'Ramipril', 'Saxagliptin', 'Sitagliptin', 'Trandolapril', 'Triamcinolone', 'Trifluoperazine']"
/drug/id/2978,"['Typherix (GSK)', 'Typhim Vi (Sanofi Pasteur)', 'Vivotif (Berna Biotech)']",['Immunization against typhoid fever'],"['Alcohol', 'Antibiotics', 'Antimalarials', 'Atovaquone/Proguanil', 'Azathioprine', 'Belimumab', 'Cefixime', 'Ceftaroline Fosamil', 'Ceftobiprole', 'Chloroquine', 'Ciprofloxacin', 'Corticosteroids', 'Daptomycin', 'Fingolimod', 'Gemifloxacin', 'Hydroxychloroquine', 'Immunosuppressants', 'Interferon Gamma', 'Leflunomide', 'Mefloquine', 'Mercaptopurine', 'Sulfonamides', 'Telavancin', 'Tigecycline', 'Tinidazole', 'Tocilizumab', 'Ustekinumab ']"
/drug/id/1072,['Extraneal (Baxter)'],"['Peritoneal dialysis (continuous', 'ambulatory)']",['None known']
/drug/id/1323,"['Dalvance (Durata)', 'Exullett', 'V-Glycopeptide', 'Zeven']",['Skin infections and drug resistant gram-positive coccal infections'],['None known']
/drug/id/1233,['Radiesse (Merz)'],['Correction of facial wrinkles and folds '],"['Anticoagulants', 'Antiplatelet drugs', 'Aspirin']"
/drug/id/911,"['Hepsera (Gilead)', 'Preveon']","['HIV infection', 'hepatitis B infection']","['Amikacin', 'Amphotericin B', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Delavirdine', 'Drugs causing kidney toxicity', 'Foscarnet', 'Gentamicin', 'Hydroxyurea', 'Pentamidine', 'Tenofovir Disoproxil', 'Tobramycin']"
/drug/id/124,"['Cefizox (Astellas)', 'Ceftix', 'Ceftrax', 'Epocelin', 'Lyceft', 'Tefidox', 'Ultracef']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/3967,['Addyi (Sprout)'],['Hypoactive sexual desire disorder in premenopausal women'],"['Alcohol', 'Amprenavir', 'Atazanavir', 'Boceprevir', 'Carbamazepine', 'Ciprofloxacin', 'Clarithromycin', 'Conivaptan', 'Digoxin', 'Diltiazem', 'Erythromycin', 'Fluconazole', 'Fosamprenavir', 'Grapefruit Juice', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Nefazodone', 'Nelfinavir', 'Phenobarbital', 'Phenytoin', 'Posaconazole', 'Rifabutin', 'Rifampin', 'Rifapentine', 'Ritonavir', 'Saquinavir', ""St John\\'s Wort"", 'Telaprevir', 'Telithromycin', 'Verapamil']"
/drug/id/229,"['Aggrenox (Boehringer Ingelheim)', 'Cardoxin', 'Cleridium', 'Coronarine', 'Coroxin', 'Curantyl N', 'Dipridacot', 'Lodimol', 'Novo-Dipiradol', 'Persantin', 'Persantine (Boehringer Ingelheim)']",['Thromboembolic complications following cardiac valve replacement'],"['Adenosine', 'Ceftobiprole', 'Clopidogrel', 'Enoxaparin', 'Fondaparinux', 'Regadenoson', 'Reteplase', 'Riociguat', 'Tinzaparin']"
/drug/id/1054,['Ceredase (Genzyme)'],['Gaucher disease'],['None known']
/drug/id/435,"['Mesnex (Bristol-Myers Squibb)', 'Mexan', 'Uromitexan']",['Hemorrhagic cystitis induced by ifosfamide'],['None known']
/drug/id/1150,['Aptivus (Boehringer Ingelheim)'],['Antiretroviral treatment of HIV-1'],"['Abacavir', 'Alcohol', 'Alfuzosin', 'Alprazolam', 'Amiodarone', 'Antacids', 'Antifungals', 'Apixaban', 'Artemether/Lumefantrine', 'Atazanavir', 'Atomoxetine', 'Atorvastatin', 'Bepridil', 'Bosentan', 'Buprenorphine', 'Calcium channel blockers', 'Carbamazepine', 'Cisapride', 'Clarithromycin', 'Codeine', 'Conivaptan', 'Copanlisib', 'Corticosteroids', 'Cyclosporine', 'CYP2D6 substrates', 'CYP3A4 inducers', 'Dabigatran', 'Darifenacin', 'Deferasirox', 'Delavirdine', 'Didanosine', 'Digoxin', 'Dihydroergotamine', 'Disulfiram', 'Efavirenz', 'Elbasvir & Grazoprevir', 'Eluxadoline', 'Enfuvirtide', 'Eplerenone', 'Ergotamine', 'Esomeprazole', 'Estradiol', 'Estrogens', 'Etravirine', 'Fesoterodine', 'Flecainide', 'Fluconazole', 'Fosamprenavir', 'Fusidic Acid', 'Garlic', 'HMG-CoA reductase inhibitors', 'Lopinavir', 'Lovastatin', 'Meperidine', 'Methadone', 'Metoprolol', 'Metronidazole', 'Midazolam', 'Midostaurin', 'Nebivolol', 'Nefazodone', 'Neratinib', 'Omeprazole', 'P-glycoprotein substrates', 'Pantoprazole', 'Phenobarbital', 'Phenytoin', 'Pimozide', 'Propafenone', 'Protease inhibitors', 'Proton pump inhibitors', 'Quetiapine', 'Quinidine', 'Quinine', 'Raltegravir', 'Ranolazine', 'Rifabutin', 'Rifampin', 'Rilpivirine', 'Rivaroxaban', 'Rosuvastatin', 'Salmeterol', 'Saquinavir', 'Sildenafil', 'Simeprevir', 'Simvastatin', 'Sirolimus', 'Sofosbuvir', 'Sofosbuvir/Velpatasvir/Voxilaprevir', ""St John\\'s Wort"", 'Tacrolimus', 'Tamoxifen', 'Telithromycin', 'Temsirolimus', 'Tenofovir Disoproxil', 'Tetrabenazine', 'Theophylline', 'Thioridazine', 'Tramadol', 'Trazodone', 'Triazolam', 'Tricyclic antidepressants', 'Valproic Acid', 'Vardenafil', 'Vitamin E', 'Zidovudine']"
/drug/id/714,"['Alti-Trazodone', 'Bimaran', 'Deprax', 'Desirel', 'Desyrel (Bristol-Myers Squibb)', 'Molipaxin', 'Oleptro (Angelini)', 'Sideril', 'Taxagon', 'Trazalon']",['Depression'],"['Amiodarone', 'Amprenavir', 'Atazanavir', 'Boceprevir', 'Citalopram', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Darunavir', 'Delavirdine', 'Fluoxetine', 'Fluvoxamine', 'Ginkgo Biloba', 'Indinavir', 'Linezolid', 'Lopinavir', 'MAO inhibitors', 'Nefazodone', 'Paroxetine Hydrochloride', 'Sertraline', 'Tapentadol', 'Telaprevir', 'Tipranavir', 'Venlafaxine']"
/drug/id/297,"['Anexate', 'Lanexat', 'Romazicon (Roche)']",['Benzodiazepine overdose'],"['Alcohol', 'Eszopiclone', 'Nalmefene', 'Neuromuscular blockers']"
/drug/id/536,"['Artamin', 'D-Penamine', 'Depen (MedPointe)', 'Distamine', 'Kelatin', 'Pendramine']","['Wilson\\xe2\\x80\\x99s disease', 'rheumatoid arthritis']","['Aluminum', 'Antacids', 'Ascorbic Acid', 'Bone marrow suppressants', 'Chloroquine', 'Clozapine', 'Cytotoxic agents', 'Diclofenac', 'Ferrous Sulfate', 'Food', 'Gold & Gold Compounds', 'Hydroxychloroquine', 'Iron', 'Magnesium', 'Meloxicam', 'Primaquine', 'Probenecid', 'Sodium Picosulfate']"
/drug/id/3,"['Glucobay (Bayer)', 'Precose (Bayer)']",['Non-insulin dependent diabetes Type II'],"['Alcohol', 'Anabolic steroids', 'Beta blockers', 'Cholestyramine', 'Corticosteroids', 'Diazoxide', 'Digoxin', 'Diuretics', 'Estrogens', 'Hypoglycemic agents', 'MAO inhibitors', 'Neomycin', 'Orlistat', 'Pancreatin', 'Pegvisomant', 'Pramlintide', 'Progestogens', 'Somatropin', 'Testosterone']"
/drug/id/272,"['Apo-Ethambutol', 'Dexambutol', 'EMB', 'Etapiam', 'Etibi', 'Myambutol (Stat Trade)', 'Stambutol']",['Tuberculosis'],"['Cortisone', 'Zinc']"
/drug/id/1188,['Focalin (Novartis)'],['Attention deficit disorder'],"['Amitriptyline', 'Clonidine', 'Linezolid', 'MAO inhibitors', 'Pantoprazole']"
/drug/id/2907,['Relistor (Wyeth)'],['Treatment of opioid-induced constipation in patients with advanced illness and receiving palliative care'],['PEG-Interferon']
/drug/id/726,"['Apo-Trimip', 'Rhotrimine', 'Stangyl', 'Sumontil', 'Surmontil (Odyssey)']",['Major depression'],"['Amprenavir', 'Arbutamine', 'Bupropion', 'Clonidine', 'Epinephrine', 'Formoterol', 'Guanethidine', 'Isocarboxazid', 'Linezolid', 'MAO inhibitors', 'Phenelzine', 'Quinolones', 'Sparfloxacin', 'Tranylcypromine', 'Venlafaxine']"
/drug/id/1215,"['Mycobax (Sanofi-Aventis)', 'TICE BCG (Organon)']",['Immunization against tuberculosis'],"['Alefacept', 'Aminophylline', 'Azacitidine', 'Betamethasone', 'Cabazitaxel', 'Cefazolin', 'Cefixime', 'Ceftaroline Fosamil', 'Ceftobiprole', 'Ciprofloxacin', 'Demeclocycline', 'Denileukin', 'Docetaxel', 'Doripenem', 'Doxycycline', 'Fingolimod', 'Gefitinib', 'Gemifloxacin', 'Leflunomide', 'Levofloxacin', 'Monosodium Glutamate', 'Moxifloxacin', 'Ofloxacin', 'Oxaliplatin', 'Pazopanib', 'Sulfadiazine', 'Telavancin', 'Telithromycin', 'Temsirolimus']"
/drug/id/1422,['Besivance (Bausch & Lomb)'],['Conjunctivitis'],['None known']
/drug/id/486,"['Betaxina', 'Granexin', 'Mytacin', 'Nalidixin', 'NegGram', 'Nogram', 'Youdix']",['Various urinary tract infections caused by susceptible organisms'],['Warfarin']
/drug/id/898,['Miradon (Schering)'],"['Adjunct in treatment of coronary occlusion', 'atrial fibrillation']","['Amiodarone', 'Anabolic steroids', 'Antithyroid agents', 'Barbiturates', 'Bivalirudin', 'Cimetidine', 'Clofibrate', 'Clopidogrel', 'Cyclosporine', 'Delavirdine', 'Dextrothyroxine', 'Disulfiram', 'Fluconazole', 'Glutethimide', 'Imatinib', 'Itraconazole', 'Ketoconazole', 'Metronidazole', 'Miconazole', 'Nandrolone', 'Penicillins', 'Phenylbutazones', 'Piperacillin', 'Quinidine', 'Quinine', 'Rifabutin', 'Rifampin', 'Rifapentine', 'Rofecoxib', 'Salicylates', 'Sulfinpyrazone', 'Sulfonamides', 'Testosterone', 'Thyroid', 'Zileuton']"
/drug/id/1207,['Alomide (Alcon)'],['Non-infectious conjunctivitis'],['None known']
/drug/id/1781,"['Carbocaine (Hospira)', 'Polocaine (AstraZeneca)']","['Local or regional analgesia and anesthesia by local infiltration', 'peripheral nerve block', 'central neural techniques including epidural and caudal blocks']",['None known']
/drug/id/439,"['Dolophine (Roxane)', 'Eptadone', 'L-Polamidon', 'Mephenon', 'Metadon', 'Methadose (Mallinckrodt)']","['Pain', 'narcotic addiction']","['Abacavir', 'Amprenavir', 'Boceprevir', 'Citalopram', 'Darunavir', 'Delavirdine', 'Diazepam', 'Efavirenz', 'Erythromycin', 'Fluconazole', 'Fluvoxamine', 'Interferon Alfa', 'Ketoconazole', 'Linezolid', 'Lopinavir', 'Nelfinavir', 'Nilotinib', 'Paroxetine Hydrochloride', 'PEG-Interferon', 'Quetiapine', 'Ribociclib', 'Rifapentine', 'Rilpivirine', 'Safinamide', ""St John\\'s Wort"", 'Tipranavir', 'Vandetanib', 'Voriconazole', 'Zidovudine', 'Zuclopenthixol']"
/drug/id/389,['Prevacid (TAP)'],['Active duodenal ulcer'],"['Bosutinib', 'Clopidogrel', 'Delavirdine', 'Eucalyptus', 'Neratinib', 'Prednisone', 'Rilpivirine', 'Sucralfate']"
/drug/id/388,['Lamictal (GSK)'],['Epilepsy'],"['Eslicarbazepine', 'Lacosamide', 'Oral Contraceptives', 'Rufinamide']"
/drug/id/731,['TAO (Pfizer)'],['Various infections caused by susceptible organisms'],"['Aprepitant', 'Astemizole', 'Carbamazepine', 'Colchicine', 'Copanlisib', 'Crizotinib', 'Cyclosporine', 'Dihydroergotamine', 'Dutasteride', 'Eletriptan', 'Ergot alkaloids', 'Ergotamine', 'Erlotinib', 'Erythromycin', 'Fluoxetine', 'Fluvoxamine', 'Methylergonovine', 'Methylprednisolone', 'Methysergide', 'Midostaurin', 'Neratinib', 'Oral Contraceptives', 'Paroxetine Hydrochloride', 'Pimozide', 'Prednisolone', 'Rifampin', 'Rilpivirine', 'Sertraline', 'Solifenacin', 'Terfenadine', 'Warfarin']"
/drug/id/1235,"['Algix', 'Arcoxia  (MSD)', 'Tauxib']","['Rheumatoid arthritis', 'osteoarthritis', 'ankylosing spondylitis', 'chronic low back pain', 'dysmenorrhea', 'acute gouty arthritis']","['ACE inhibitors', 'Cyclosporine', 'Dexibuprofen', 'Lithium', 'Methotrexate', 'Rifampin', 'Tacrolimus', 'Warfarin']"
